identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/capacitystatus,product/clockSpeed,product/currentGeneration,product/durability,product/ecu,product/enhancedNetworkingSupported,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
ze3nzqahv5h5lwtzx6ignsvts5eycotrtygnvwmzjnw27ygyy4wa,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonEC2,USE2-EU-AWS-In-Bytes,PublicIP-In,,i-01ca606c0561e996f,0.0000039758,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (Ireland),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,YCCVD32W2884DA7K,,,,,EU (Ireland),AWS Region,InterRegion Inbound,USE2-EU-AWS-In-Bytes,,,,2276573435,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
ieny7aqggetulok6hfmy4wakopb7xczqbo3mkwcfrhccix7s7teq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonEC2,USE2-EU-AWS-Out-Bytes,PublicIP-Out,,i-01ca606c0561e996f,0.0000012359,,,USD,0.0200000000,0.0000000247,0.0200000000,0.0000000247,$0.02 per GB - US East (Ohio) data transfer to EU (Ireland),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,KG5Q3HDHG9TY2W9V,,,,,EU (Ireland),AWS Region,InterRegion Outbound,USE2-EU-AWS-Out-Bytes,,,,2276573342,USD,0.0000000247,0.0200000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
p5k4zaqli7upzg3fjgx3okfqu4medu54rvz2q7vxy6jeh7sgg3va,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,Requests-Tier1,,,,1682942632,USD,0.0000150000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
puvwcr7cebss7qeshchal7pyz6miqx57c7xaaa7stcqagekp5kra,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,Requests-Tier2,ReadAccountPublicAccessBlock,,,17.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,1682942654,USD,0.0000068000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
3i7wuwxuwjmrfkyzwae4psoswq5dhaac26oaugmy4vcj4iyscrzq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-DataTransfer-In-Bytes,UploadPart,,raul-folder,0.1429867381,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,5CHDB6K4USP8QXF3,,,,,US East (Ohio),AWS Region,AWS Inbound,USE2-DataTransfer-In-Bytes,,,,2276573399,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
wzhhk53s7qeogkig43i6kvmxfl6jmbxqverjz67uucbbz7qqbafa,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier1,CompleteMultipartUpload,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
aax3ixawz6gejxycyqosd2gh7jfedc2njmiy5glruryjxelyxn7q,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier1,InitiateMultipartUpload,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
uandzibe6ooepldd7533mdri7hpx4ndrldrbtzmmkvvcij5ouera,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier1,ListBucket,,raul-folder,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000300000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
arqasbw5crvvwje4uf3v3nzdy37vi4jgjbxcoregogljp2i3avbq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier1,ListBucketVersions,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000100000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
h3j3btgswkguc5sxnmmbx4nxdybo37odzcgjti5pjbrqgz3rp6dq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier1,PutObject,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
pvhbeelybayifdm2cacztqlwzbngcoixfej6mqqz5dtheryirixa,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier1,UploadPart,,raul-folder,9.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000450000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
o56wywgwnxysgbigg6dhdc5rsdljf6ubranf6pykgbci64mioweq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,GetObject,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000004000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
qkosjvg66dkcyomj7wbudyhtsgcoeqzecxetxjjxvbk6kd7kpxdq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadBucket,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
cl635eyw2udb5ctjtijrzdgkgp5thch2amreikwdrjbetbu23fkq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadObject,,raul-folder,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000020000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
l5cfuq6emrgxtfcbfqw57z43iimdbriiyfqm4e6f7nmfr6oukjua,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadACL,,raul-folder,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000028000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
54xy37hff3xt3phipaxz4qxucrdnwvjlnlzreskwiylhy25syuha,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketObjectLockConfig,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000004000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
sjqv2t7w5ismxd4xq76yeiehyvbwtdflgkwyf7zm7luahqneowlq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketPolicyStatus,,raul-folder,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000016000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
dbsyoslseoelknl6da4quitz2bcpjc2dkpdmkzybmyq4rdvnahdq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketPublicAccessBlock,,raul-folder,14.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000056000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
nbrd23nt4tgvqd76ki6o4rvmi3hyo3gqgrlu6bdkuv6elfqri2ea,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketServerSideEncryption,,raul-folder,5.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000020000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
fvwm4iwfbf3lmgqbegupfhccbfxedo6fnulqdyqki54pqqmjbvbq,2020-10-08T21:00:00Z/2020-10-08T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T21:00:00Z,2020-10-08T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadVersioningProps,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
otdnh2zdoyrblldp4mpistaz7bf33vnlhgnhfssj42jbgcwkqe6q,2020-10-08T22:00:00Z/2020-10-08T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T22:00:00Z,2020-10-08T23:00:00Z,AmazonEC2,USE2-BoxUsage:t2.micro,RunInstances,us-east-2c,i-01ca606c0561e996f,0.9750000000,0.5,0.48750000000,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,Used,Up to 3.3 GHz,Yes,,Variable,No,,,,,General purpose,t2.micro,t2,No,Yes,Yes,No License required,US East (Ohio),AWS Region,,,,,1 GiB,Low to Moderate,0.5,Linux,RunInstances,Intel Xeon Family,NA,32-bit or 64-bit,Intel AVX; Intel Turbo,Compute Instance,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,F9GPUA3E29X6GJVE,EBS only,,,Shared,,,,USE2-BoxUsage:t2.micro,1,,,2363494248,USD,0.0113100000,0.0116000000,,Hrs,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
3imcsqtogfrh5qfqzoazd5nbz5h32v7rlk2nyuyrkq3ur7v4patq,2020-10-08T22:00:00Z/2020-10-08T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T22:00:00Z,2020-10-08T23:00:00Z,AmazonEC2,USE2-DataTransfer-In-Bytes,RunInstances,,i-01ca606c0561e996f,0.2118946835,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,5CHDB6K4USP8QXF3,,,,,US East (Ohio),AWS Region,AWS Inbound,USE2-DataTransfer-In-Bytes,,,,2276573399,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
idt6ln3mpaqtuuqo6gat2ua6eoc54gggey6xsbmhag3pxlrpexza,2020-10-08T22:00:00Z/2020-10-08T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T22:00:00Z,2020-10-08T23:00:00Z,AmazonEC2,USE2-DataTransfer-Out-Bytes,RunInstances,,i-01ca606c0561e996f,0.0043995678,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,36H7S3NU9B7S3UT5,,,,,External,Other,AWS Outbound,USE2-DataTransfer-Out-Bytes,,,,2276415843,USD,0.0003959611,0.0900000000,,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
hbpfuh2sseuwp5hhkulkvmhynywy6anste23gmmezbdc7qicerxq,2020-10-08T22:00:00Z/2020-10-08T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-08T22:00:00Z,2020-10-08T23:00:00Z,AmazonEC2,USE2-DataTransfer-Regional-Bytes,PublicIP-In,,i-01ca606c0561e996f,0.0001640515,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - regional data transfer under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,KF338J7FCKZPUBD9,,,,,US East (Ohio),AWS Region,IntraRegion,USE2-DataTransfer-Regional-Bytes,,,,2276416149,USD,0.0000016405,0.0100000000,,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
